step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
600,125,5.439e-06,2.254e-05,4.144e+00,1.331e-05,8.376e-04,1.3856,0.5024,0.0024
600,129,1.343e-05,2.245e-05,1.672e+00,1.565e-05,8.017e-04,1.3856,0.5024,0.0024
600,130,2.280e-05,2.225e-05,9.757e-01,2.358e-05,5.347e-04,1.3856,0.5024,0.0024
600,134,2.016e-05,2.241e-05,1.112e+00,1.873e-05,7.335e-04,1.3856,0.5024,0.0024
600,135,4.555e-05,2.205e-05,4.841e-01,3.373e-05,4.440e-04,1.3856,0.5024,0.0024
600,139,1.108e-06,2.252e-05,2.032e+01,1.185e-05,9.554e-04,1.3856,0.5024,0.0024
600,140,2.574e-06,2.253e-05,8.753e+00,1.239e-05,9.167e-04,1.3856,0.5024,0.0024
700,22,9.144e-07,0.000e+00,0.000e+00,1.062e-05,1.593e-05,1.3843,0.4982,-0.0018
700,23,1.887e-06,0.000e+00,0.000e+00,1.070e-05,3.787e-05,1.3843,0.4982,-0.0018
700,27,1.518e-05,0.000e+00,0.000e+00,1.670e-05,1.677e-04,1.3843,0.4982,-0.0018
700,28,2.647e-05,0.000e+00,0.000e+00,2.953e-05,2.243e-04,1.3843,0.4982,-0.0018
700,32,2.004e-06,0.000e+00,0.000e+00,1.070e-05,2.172e-05,1.3843,0.4982,-0.0018
700,33,4.556e-06,0.000e+00,0.000e+00,1.091e-05,5.023e-05,1.3843,0.4982,-0.0018
700,37,1.727e-05,0.000e+00,0.000e+00,1.798e-05,1.683e-04,1.3843,0.4982,-0.0018
700,38,3.769e-05,0.000e+00,0.000e+00,3.321e-05,2.345e-04,1.3843,0.4982,-0.0018
700,56,9.993e-07,0.000e+00,0.000e+00,1.067e-05,1.367e-05,1.3843,0.4982,-0.0018
700,57,2.675e-06,0.000e+00,0.000e+00,1.082e-05,2.975e-05,1.3843,0.4982,-0.0018
700,61,2.060e-05,0.000e+00,0.000e+00,1.857e-05,1.826e-04,1.3843,0.4982,-0.0018
700,62,3.611e-05,0.000e+00,0.000e+00,3.132e-05,2.611e-04,1.3843,0.4982,-0.0018
700,66,8.118e-06,0.000e+00,0.000e+00,1.280e-05,1.047e-04,1.3843,0.4982,-0.0018
700,67,1.641e-05,0.000e+00,0.000e+00,1.725e-05,1.745e-04,1.3843,0.4982,-0.0018
700,71,7.012e-06,0.000e+00,0.000e+00,1.308e-05,1.084e-04,1.3843,0.4982,-0.0018
700,72,1.330e-05,0.000e+00,0.000e+00,1.814e-05,1.946e-04,1.3843,0.4982,-0.0018
700,90,2.649e-05,0.000e+00,0.000e+00,2.364e-05,2.084e-04,1.3843,0.4982,-0.0018
700,91,5.090e-05,0.000e+00,0.000e+00,4.328e-05,2.634e-04,1.3843,0.4982,-0.0018
700,95,3.188e-06,0.000e+00,0.000e+00,1.112e-05,5.051e-05,1.3843,0.4982,-0.0018
700,96,6.758e-06,0.000e+00,0.000e+00,1.223e-05,1.021e-04,1.3843,0.4982,-0.0018
700,100,2.759e-07,0.000e+00,0.000e+00,1.061e-05,3.910e-06,1.3843,0.4982,-0.0018
700,101,5.762e-07,0.000e+00,0.000e+00,1.062e-05,8.671e-06,1.3843,0.4982,-0.0018
700,105,3.074e-06,0.000e+00,0.000e+00,1.109e-05,4.666e-05,1.3843,0.4982,-0.0018
700,106,7.562e-06,0.000e+00,0.000e+00,1.233e-05,1.196e-04,1.3843,0.4982,-0.0018
