step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
500,23,3.430e-07,2.165e-05,6.312e+01,1.167e-05,9.700e-04,1.3303,0.5063,0.0063
500,27,3.222e-06,2.164e-05,6.718e+00,1.194e-05,9.432e-04,1.3303,0.5063,0.0063
500,28,7.038e-06,2.161e-05,3.071e+00,1.262e-05,8.836e-04,1.3303,0.5063,0.0063
500,32,2.024e-07,2.165e-05,1.069e+02,1.169e-05,9.704e-04,1.3303,0.5063,0.0063
500,33,4.243e-07,2.165e-05,5.102e+01,1.169e-05,9.697e-04,1.3303,0.5063,0.0063
500,37,2.581e-06,2.164e-05,8.384e+00,1.205e-05,9.447e-04,1.3303,0.5063,0.0063
500,38,6.084e-06,2.161e-05,3.552e+00,1.292e-05,8.790e-04,1.3303,0.5063,0.0063
500,56,1.501e-07,2.165e-05,1.442e+02,1.169e-05,9.705e-04,1.3303,0.5063,0.0063
500,57,3.175e-07,2.165e-05,6.818e+01,1.169e-05,9.705e-04,1.3303,0.5063,0.0063
500,61,3.902e-06,2.164e-05,5.544e+00,1.216e-05,9.365e-04,1.3303,0.5063,0.0063
500,62,7.992e-06,2.160e-05,2.703e+00,1.293e-05,8.757e-04,1.3303,0.5063,0.0063
500,66,1.178e-06,2.165e-05,1.837e+01,1.177e-05,9.643e-04,1.3303,0.5063,0.0063
500,67,2.621e-06,2.165e-05,8.258e+00,1.197e-05,9.546e-04,1.3303,0.5063,0.0063
500,71,1.276e-06,2.165e-05,1.696e+01,1.175e-05,9.658e-04,1.3303,0.5063,0.0063
500,72,2.772e-06,2.165e-05,7.808e+00,1.191e-05,9.539e-04,1.3303,0.5063,0.0063
500,90,4.396e-06,2.163e-05,4.919e+00,1.251e-05,9.169e-04,1.3303,0.5063,0.0063
500,91,8.588e-06,2.158e-05,2.513e+00,1.389e-05,8.305e-04,1.3303,0.5063,0.0063
500,95,5.039e-07,2.165e-05,4.296e+01,1.169e-05,9.689e-04,1.3303,0.5063,0.0063
500,96,9.664e-07,2.165e-05,2.240e+01,1.171e-05,9.651e-04,1.3303,0.5063,0.0063
