step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
4501,96,ElasticLinear,-69.6285,46.2849,-100.0000,0.5607,0.3021,192
4501,100,ElasticLinear,-69.7630,46.1321,-100.0000,0.5849,0.3008,768
4501,101,ElasticLinear,-69.6309,46.2812,-100.0000,0.5587,0.3021,192
4501,105,ElasticLinear,-69.7632,46.1318,-100.0000,0.5807,0.3008,768
4501,106,ElasticLinear,-69.6309,46.2811,-100.0000,0.5526,0.3021,192
4501,124,ElasticLinear,-69.7624,46.1329,-100.0000,0.5711,0.3008,768
4501,125,ElasticLinear,-69.6302,46.2822,-100.0000,0.5494,0.3021,192
4501,129,ElasticLinear,-69.7629,46.1322,-100.0000,0.5604,0.3008,768
4501,130,ElasticLinear,-69.6306,46.2816,-100.0000,0.5494,0.3021,192
4501,134,ElasticLinear,-69.7613,46.1347,-100.0000,0.5740,0.3008,768
4501,135,ElasticLinear,-69.6280,46.2856,-100.0000,0.5686,0.3021,192
4501,139,ElasticLinear,-69.7620,46.1335,-100.0000,0.5744,0.3008,768
4501,140,ElasticLinear,-69.6295,46.2833,-100.0000,0.5563,0.3021,192
